scheme,seed,frames,precision,recall,f1,mean_iou,tp,fp,fn,clean_resource_rate,mean_occupancy_regret,mean_selected_occupancy,oracle_equivalent_rate,mean_transmitted_bits,mean_link_latency_s,mean_payload_delivery_ratio,latency_budget_exhaustion_rate,channel,ebn0_db
hard_semantic,22263711,100,0.6097560975609756,0.46296296296296297,0.5263157894736843,0.46714020490646363,25,16,29,0.96,0.00042031495831906796,0.003058592090383172,0.88,4415.04,0.00288568,0.63,0.0,rician,3.0
hard_semantic,22264711,100,0.4117647058823529,0.3888888888888889,0.39999999999999997,0.4530528670265561,21,30,33,0.88,0.0017294532153755426,0.00436773058027029,0.84,4196.64,0.00274596,0.63,0.0,rician,3.0
hard_semantic,22265711,100,0.4897959183673469,0.4444444444444444,0.46601941747572817,0.4889356717467308,24,25,30,0.88,0.004048123024404049,0.006686400156468153,0.84,4539.92,0.00284228,0.63,0.0,rician,3.0
hard_semantic,22266711,100,0.44642857142857145,0.46296296296296297,0.45454545454545453,0.4636393570899963,25,31,29,0.88,0.003822223050519824,0.0064604999497532845,0.84,4150.16,0.00286552,0.68,0.0,rician,3.0
hard_semantic,22267711,100,0.4772727272727273,0.3888888888888889,0.4285714285714286,0.47179726759592694,21,23,33,0.88,0.001970691839233041,0.0046089692041277885,0.8,4440.8,0.00286552,0.56,0.0,rician,3.0
hard_semantic,22268711,100,0.45714285714285713,0.2962962962962963,0.3595505617977528,0.4612321797758341,16,19,38,0.84,0.004277042578905821,0.006915320176631212,0.8,4646.88,0.0029008000000000003,0.52,0.0,rician,3.0
hard_semantic,22269711,100,0.49122807017543857,0.5185185185185185,0.5045045045045046,0.4669553626860891,28,29,26,0.96,0.00013140150986146182,0.002769678831100464,0.96,4193.84,0.0028554399999999995,0.71,0.0,rician,3.0
compressed_spectrogram_png,22270711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.2785048321970116,1.0,rician,3.0
compressed_spectrogram_png,22271711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.2868416839356035,1.0,rician,3.0
compressed_spectrogram_png,22272711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.28117027689592794,1.0,rician,3.0
compressed_spectrogram_png,22273711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.2781259531956173,1.0,rician,3.0
compressed_spectrogram_png,22274711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.2719736478219389,1.0,rician,3.0
compressed_spectrogram_png,22275711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.2842922094641854,1.0,rician,3.0
compressed_spectrogram_png,22276711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.2792621995657681,1.0,rician,3.0
compressed_spectrogram_png,22277711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.27974044004375825,1.0,rician,3.0
compressed_spectrogram_png,22278711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.27525336921447496,1.0,rician,3.0
compressed_spectrogram_png,22279711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.2720752793996152,1.0,rician,3.0
hard_semantic,22360711,100,0.4788732394366197,0.6296296296296297,0.544,0.46658485426622276,34,37,20,0.96,0.0001214619551319629,0.0027597390580922365,0.92,3404.24,0.00234388,0.9,0.0,rician,6.0
hard_semantic,22361711,100,0.4675324675324675,0.6666666666666666,0.549618320610687,0.4715464206205474,36,41,18,0.96,0.00018289731815457344,0.002821174915879965,0.92,3312.96,0.00240044,0.94,0.0,rician,6.0
hard_semantic,22362711,100,0.44,0.6111111111111112,0.5116279069767442,0.46506592541029956,33,42,21,0.88,0.0016977936029434204,0.004336071200668812,0.88,3348.24,0.00247408,0.91,0.0,rician,6.0
hard_semantic,22363711,100,0.5,0.6111111111111112,0.55,0.4598201477166378,33,33,21,0.92,0.001320942654274404,0.00395921990275383,0.88,3309.6,0.002303,0.91,0.0,rician,6.0
hard_semantic,22364711,100,0.4657534246575342,0.6296296296296297,0.5354330708661417,0.4738254336749806,34,39,20,0.96,0.000279847823549062,0.002918125130236149,0.88,3508.4,0.0024584,0.92,0.0,rician,6.0
hard_semantic,22365711,100,0.4358974358974359,0.6296296296296297,0.5151515151515151,0.47287261924322915,34,44,20,0.92,0.0009879390709102154,0.003626216435804963,0.88,3368.96,0.00235704,0.92,0.0,rician,6.0
hard_semantic,22366711,100,0.46153846153846156,0.6666666666666666,0.5454545454545455,0.4712938807076878,36,42,18,0.96,5.1495804655132815e-05,0.002689773216843605,0.96,3338.16,0.00243068,0.94,0.0,rician,6.0
hard_semantic,22367711,100,0.44594594594594594,0.6111111111111112,0.515625,0.4799939619772362,33,41,21,0.96,0.00025286347954533994,0.0028911405242979527,0.88,3376.24,0.00233632,0.91,0.0,rician,6.0
hard_semantic,22368711,100,0.4358974358974359,0.6296296296296297,0.5151515151515151,0.4762141853570938,34,44,20,0.96,0.0,0.0026382773648947477,1.0,3391.92,0.00229852,0.92,0.0,rician,6.0
hard_semantic,22369711,100,0.4657534246575342,0.6296296296296297,0.5354330708661417,0.4628984156776877,34,39,20,0.92,0.0006931158131919801,0.003331393003463745,0.92,3203.2,0.0021557200000000003,0.94,0.0,rician,6.0
compressed_spectrogram_png,22370711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.7097664208174043,1.0,rician,6.0
compressed_spectrogram_png,22371711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.7023051850309878,1.0,rician,6.0
compressed_spectrogram_png,22372711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.7137887750543648,1.0,rician,6.0
compressed_spectrogram_png,22373711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.701208453507475,1.0,rician,6.0
compressed_spectrogram_png,22374711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.7030543540413982,1.0,rician,6.0
compressed_spectrogram_png,22375711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.7004256170413786,1.0,rician,6.0
compressed_spectrogram_png,22376711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.6938769753532484,1.0,rician,6.0
compressed_spectrogram_png,22377711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.6983680219282384,1.0,rician,6.0
compressed_spectrogram_png,22378711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.7078607404089005,1.0,rician,6.0
compressed_spectrogram_png,22379711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,970144.0,0.2493679999999995,0.6964760757329848,1.0,rician,6.0
hard_semantic,22460711,100,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.4718744407097499,36,45,18,0.96,5.1495804655132815e-05,0.002689773216843605,0.96,3042.48,0.00190848,0.99,0.0,rician,9.0
hard_semantic,22461711,100,0.45121951219512196,0.6851851851851852,0.5441176470588235,0.4674605549992742,37,45,17,0.96,5.1495804655132815e-05,0.002689773216843605,0.96,2895.2,0.00172284,1.0,0.0,rician,9.0
hard_semantic,22462711,100,0.45121951219512196,0.6851851851851852,0.5441176470588235,0.4674605549992742,37,45,17,0.96,5.1495804655132815e-05,0.002689773216843605,0.96,2844.24,0.0017152800000000002,1.0,0.0,rician,9.0
hard_semantic,22463711,100,0.45121951219512196,0.6851851851851852,0.5441176470588235,0.4674605549992742,37,45,17,0.96,5.1495804655132815e-05,0.002689773216843605,0.96,2816.24,0.0016769199999999997,1.0,0.0,rician,9.0
hard_semantic,22464711,100,0.45121951219512196,0.6851851851851852,0.5441176470588235,0.4674605549992742,37,45,17,0.96,5.1495804655132815e-05,0.002689773216843605,0.96,2946.16,0.0018656399999999998,1.0,0.0,rician,9.0
hard_semantic,22465711,100,0.45121951219512196,0.6851851851851852,0.5441176470588235,0.4674605549992742,37,45,17,0.96,5.1495804655132815e-05,0.002689773216843605,0.96,2844.24,0.0017203200000000002,1.0,0.0,rician,9.0
hard_semantic,22466711,100,0.4625,0.6851851851851852,0.5522388059701493,0.4674605549992742,37,43,17,0.92,0.000624282518401742,0.0032625598832964897,0.92,3007.2,0.00192416,0.98,0.0,rician,9.0
hard_semantic,22467711,100,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.4720040543211831,36,45,18,0.96,0.0002889134339056909,0.002927190624177456,0.92,2920.4,0.00180152,0.99,0.0,rician,9.0
hard_semantic,22468711,100,0.45121951219512196,0.6851851851851852,0.5441176470588235,0.4674605549992742,37,45,17,0.96,5.1495804655132815e-05,0.002689773216843605,0.96,3127.04,0.0020846,1.0,0.0,rician,9.0
hard_semantic,22469711,100,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.4673768952488899,36,45,18,0.96,5.1495804655132815e-05,0.002689773216843605,0.96,2933.28,0.0018983999999999997,0.99,0.0,rician,9.0
compressed_spectrogram_png,22470711,100,0.6666666666666666,0.037037037037037035,0.07017543859649122,0.43198102712631226,2,1,52,0.64,0.013572677038609982,0.016210954636335373,0.52,965448.4,0.24938983999999953,0.9395749221944506,0.74,rician,9.0
compressed_spectrogram_png,22471711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,966991.76,0.2493679999999995,0.9405187844257681,0.76,rician,9.0
compressed_spectrogram_png,22472711,100,0.0,0.0,0.0,0.0,0,0,54,0.64,0.013572677038609982,0.016210954636335373,0.52,966959.28,0.2493679999999995,0.9372033264168672,0.78,rician,9.0
compressed_spectrogram_png,22473711,100,1.0,0.05555555555555555,0.10526315789473684,0.4447110792001088,3,0,51,0.68,0.01166529767215252,0.014303576201200485,0.56,965765.92,0.2493679999999995,0.937272601755507,0.72,rician,9.0
compressed_spectrogram_png,22474711,100,1.0,0.07407407407407407,0.13793103448275862,0.45414452999830246,4,0,50,0.72,0.010921682231128216,0.013559959828853607,0.56,967133.44,0.2493679999999995,0.93798009281805,0.79,rician,9.0
compressed_spectrogram_png,22475711,100,0.5,0.018518518518518517,0.03571428571428571,0.4520610570907593,1,1,53,0.64,0.013694140128791332,0.016332417726516724,0.44,965761.44,0.2493679999999995,0.9370486019276524,0.82,rician,9.0
compressed_spectrogram_png,22476711,100,1.0,0.037037037037037035,0.07142857142857142,0.511516660451889,2,0,52,0.68,0.01033719815313816,0.012975474819540977,0.56,966070.56,0.2493679999999995,0.9408490866235577,0.78,rician,9.0
compressed_spectrogram_png,22477711,100,0.6666666666666666,0.07407407407407407,0.13333333333333333,0.4736660495400429,4,2,50,0.68,0.010468599386513233,0.013106876984238625,0.52,965930.0,0.2493679999999995,0.9388070126750361,0.75,rician,9.0
compressed_spectrogram_png,22478711,100,0.7142857142857143,0.09259259259259259,0.16393442622950818,0.47862122058868406,5,2,49,0.72,0.010906167328357697,0.013544444926083088,0.56,966049.84,0.24938311999999951,0.9446623687812786,0.73,rician,9.0
compressed_spectrogram_png,22479711,100,1.0,0.037037037037037035,0.07142857142857142,0.4341346025466919,2,0,52,0.64,0.013572677038609982,0.016210954636335373,0.52,963789.12,0.2493679999999995,0.9415831151256785,0.64,rician,9.0
